#,number_of_header_lines:,69,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,USE,OF,ESRL,GMD,DATA,****************,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,These,data,are,made,freely,available,to,the,public,and,the,,,,,,,,,,,,,,
#,comment:,scientific,community,in,the,belief,that,their,wide,dissemination,,,,,,,,,,,,,,,,
#,comment:,will,lead,to,greater,understanding,and,new,scientific,insights.,,,,,,,,,,,,,,,,
#,comment:,The,availability,of,these,data,does,not,constitute,publication,,,,,,,,,,,,,,,,
#,comment:,of,the,data.,NOAA,relies,on,the,ethics,and,integrity,of,the,user,to,,,,,,,,,,,
#,comment:,ensure,that,GML,receives,fair,credit,for,their,work.,If,the,data,,,,,,,,,,,,,
#,comment:,are,obtained,for,potential,use,in,a,publication,or,"presentation,",,,,,,,,,,,,,,,
#,comment:,GML,should,be,informed,at,the,outset,of,the,nature,of,this,work.,,,,,,,,,,,,
#,comment:,If,the,GML,data,are,essential,to,the,"work,",or,if,an,important,,,,,,,,,,,,
#,comment:,result,or,conclusion,depends,on,the,GML,"data,",co-authorship,,,,,,,,,,,,,,,,
#,comment:,may,be,appropriate.,This,should,be,discussed,at,an,early,stage,in,,,,,,,,,,,,,
#,comment:,the,work.,Manuscripts,using,the,GML,data,should,be,sent,to,GML,,,,,,,,,,,,,
#,comment:,for,review,before,they,are,submitted,for,publication,so,we,can,,,,,,,,,,,,,,
#,comment:,ensure,that,the,quality,and,limitations,of,the,data,are,accurately,,,,,,,,,,,,,,
#,comment:,represented.,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Every,effort,is,made,to,produce,the,most,accurate,and,precise,,,,,,,,,,,,,,
#,comment:,measurements,possible.,"However,",we,reserve,the,right,to,make,,,,,,,,,,,,,,,,
#,comment:,corrections,to,the,data,based,on,recalibration,of,standard,gases,,,,,,,,,,,,,,,
#,comment:,or,for,other,reasons,deemed,scientifically,justified.,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,We,are,not,responsible,for,results,and,conclusions,based,on,use,,,,,,,,,,,,,,
#,comment:,of,these,data,without,regard,to,this,warning.,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,contact_parameter:,CO2,CCGG,(Individual,Flasks),,,,,,,,,,,,,,,,,,,,,
#,contact_name:,Ed,Dlugokencky,,,,,,,,,,,,,,,,,,,,,,,
#,contact_telephone:,-303,497-6228,,,,,,,,,,,,,,,,,,,,,,,
#,contact_email:,Ed.Dlugokencky@noaa.gov,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,COLLABORATORS,***************,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,NOAA,thanks,the,following,collaborators,without,,,,,,,,,,,,,,,,,,,
#,comment:,whom,these,measurements,would,not,be,possible.,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,collaborator_name:,Instituto,Nacional,de,Meteorologia,e,Geofisica,,,,,,,,,,,,,,,,,,,
#,collaborator_name:,[INMG],,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,RECIPROCITY,AGREEMENT,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Use,of,these,data,implies,an,agreement,to,reciprocate.,,,,,,,,,,,,,,,,
#,comment:,Laboratories,making,similar,measurements,agree,to,make,their,,,,,,,,,,,,,,,,,
#,comment:,own,data,available,to,the,general,public,and,to,the,scientific,,,,,,,,,,,,,,
#,comment:,community,in,an,equally,complete,and,easily,accessible,form.,,,,,,,,,,,,,,,,
#,comment:,Modelers,are,encouraged,to,make,available,to,the,"community,",,,,,,,,,,,,,,,,
#,comment:,upon,"request,",their,own,tools,used,in,the,interpretation,,,,,,,,,,,,,,,,
#,comment:,of,the,GML,"data,",namely,well,documented,model,"code,",transport,,,,,,,,,,,,,,,
#,comment:,"fields,",and,additional,information,necessary,for,other,,,,,,,,,,,,,,,,,,
#,comment:,scientists,to,repeat,the,work,and,to,run,modified,versions.,,,,,,,,,,,,,,,
#,comment:,Model,availability,includes,collaborative,support,for,new,,,,,,,,,,,,,,,,,,
#,comment:,users,of,the,models.,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,DATA,DESCRIPTION,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,description_site-code:,azr,,,,,,,,,,,,,,,,,,,,,,,,
#,description_project-abbr:,ccg_surface,,,,,,,,,,,,,,,,,,,,,,,,
#,description_strategy-abbr:,flask,,,,,,,,,,,,,,,,,,,,,,,,
#,description_sample-constraints:,"me:-H~date:1900-01-01,2019-12-31",,,,,,,,,,,,,,,,,,,,,,,,
#,description_creation-time:,7/24/20,10:59:11,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,DATA,DOCUMENTATION,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Please,refer,to,the,species-specific,README,file,in,the,,,,,,,,,,,,,,,,
#,comment:,appropriate,directory,folder,at,ftp://aftp.cmdl.noaa.gov/data/trace_gases/.,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,data_fields:,,,,,,,,,,,,,,,,,,,,,,,,,
sample_site_code,sample_year,sample_month,sample_day,sample_hour,sample_minute,sample_seconds,sample_id,sample_method,parameter_formula,analysis_group_abbr,analysis_value,analysis_uncertainty,analysis_flag,analysis_instrument,analysis_year,analysis_month,analysis_day,analysis_hour,analysis_minute,analysis_seconds,sample_latitude,sample_longitude,sample_altitude,sample_elevation,sample_intake_height,event_number
AZR,1996,5,7,10,54,0,650-91,P,co2,CCGG,366.43,0.12,...,S1,1996,5,23,10,18,0,38.77,-27.38,24,19,5,13461
AZR,1996,5,15,10,55,0,218-91,P,co2,CCGG,366.79,0.12,...,S1,1996,6,12,11,8,0,38.77,-27.38,24,19,5,13462
AZR,1996,5,15,10,55,0,219-91,P,co2,CCGG,366.8,0.12,...,S1,1996,6,12,11,10,0,38.77,-27.38,24,19,5,13463
AZR,1996,5,21,10,45,0,639-91,P,co2,CCGG,366.04,0.12,...,S1,1996,6,12,9,52,0,38.77,-27.38,24,19,5,13464
AZR,1996,5,21,10,45,0,640-91,P,co2,CCGG,366.05,0.12,...,S1,1996,6,12,9,54,0,38.77,-27.38,24,19,5,13465
AZR,1996,5,28,10,37,0,540-91,P,co2,CCGG,364.86,0.12,...,S1,1996,7,16,8,54,0,38.77,-27.38,24,19,5,13466
AZR,1996,6,4,15,15,0,63-91,P,co2,CCGG,367.01,0.12,...,S1,1996,7,16,8,48,0,38.77,-27.38,24,19,5,13467
AZR,1996,6,4,15,15,0,64-91,P,co2,CCGG,366.96,0.12,...,S1,1996,7,16,8,50,0,38.77,-27.38,24,19,5,13468
AZR,1996,6,11,10,20,0,1087-91,P,co2,CCGG,366.19,0.12,...,S1,1996,7,12,9,44,0,38.77,-27.38,24,19,5,13469
AZR,1996,6,11,10,20,0,1088-91,P,co2,CCGG,366.12,0.12,...,S1,1996,7,12,9,46,0,38.77,-27.38,24,19,5,13470
AZR,1996,6,18,10,50,0,1573-91,P,co2,CCGG,365.4,0.12,...,S1,1996,7,16,8,44,0,38.77,-27.38,24,19,5,13471
AZR,1996,6,18,10,50,0,1574-91,P,co2,CCGG,365.49,0.12,...,S1,1996,7,16,8,46,0,38.77,-27.38,24,19,5,13472
AZR,1996,6,25,10,55,0,677-91,P,co2,CCGG,373.6,0.12,-..,S1,1996,8,16,8,44,0,38.77,-27.38,24,19,5,13473
AZR,1996,6,25,10,55,0,678-91,P,co2,CCGG,374.52,0.12,+..,S1,1996,8,16,8,46,0,38.77,-27.38,24,19,5,13474
AZR,1996,7,2,10,55,0,1355-91,P,co2,CCGG,364.55,0.12,...,S1,1996,8,13,11,20,0,38.77,-27.38,24,19,5,13475
AZR,1996,7,2,10,55,0,1356-91,P,co2,CCGG,364.59,0.12,...,S1,1996,8,13,11,22,0,38.77,-27.38,24,19,5,13476
AZR,1996,7,9,11,25,0,1353-91,P,co2,CCGG,365.62,0.12,...,S1,1996,8,16,9,20,0,38.77,-27.38,24,19,5,13477
AZR,1996,7,9,11,25,0,1354-91,P,co2,CCGG,365.34,0.12,...,S1,1996,8,16,9,22,0,38.77,-27.38,24,19,5,13478
AZR,1996,7,16,11,0,0,1063-91,P,co2,CCGG,367.53,0.12,...,S1,1996,8,13,11,24,0,38.77,-27.38,24,19,5,13479
AZR,1996,7,16,11,0,0,1064-91,P,co2,CCGG,367.4,0.12,...,S1,1996,8,13,11,26,0,38.77,-27.38,24,19,5,13480
AZR,1996,7,24,10,30,0,1125-91,P,co2,CCGG,362.69,0.12,...,S1,1996,8,13,9,44,0,38.77,-27.38,24,19,5,13481
AZR,1996,7,24,10,30,0,1126-91,P,co2,CCGG,362.7,0.12,...,S1,1996,8,13,9,46,0,38.77,-27.38,24,19,5,13482
AZR,1996,7,30,10,57,0,117-91,P,co2,CCGG,361.47,0.12,...,S1,1996,9,4,8,20,0,38.77,-27.38,24,19,5,13483
AZR,1996,7,30,10,57,0,118-91,P,co2,CCGG,361.4,0.12,...,S1,1996,9,4,8,22,0,38.77,-27.38,24,19,5,13484
AZR,1996,8,6,9,20,0,683-91,P,co2,CCGG,356.29,0.12,.X.,S1,1996,9,4,8,16,0,38.77,-27.38,24,19,5,13485
AZR,1996,8,6,9,20,0,684-91,P,co2,CCGG,356.16,0.12,.X.,S1,1996,9,4,8,18,0,38.77,-27.38,24,19,5,13486
AZR,1996,8,14,10,6,0,1505-91,P,co2,CCGG,370.18,0.12,.X.,S1,1996,9,4,9,20,0,38.77,-27.38,24,19,5,13487
AZR,1996,8,14,10,6,0,1506-91,P,co2,CCGG,370.2,0.12,.X.,S1,1996,9,4,9,22,0,38.77,-27.38,24,19,5,13488
AZR,1996,8,20,9,55,0,1795-91,P,co2,CCGG,360.43,0.12,...,S1,1996,9,4,9,16,0,38.77,-27.38,24,19,5,13489
AZR,1996,8,20,9,55,0,1796-91,P,co2,CCGG,360.45,0.12,...,S1,1996,9,4,9,18,0,38.77,-27.38,24,19,5,13490
AZR,1996,8,27,9,39,0,233-91,P,co2,CCGG,360.69,0.12,...,S1,1996,10,24,16,8,0,38.77,-27.38,24,19,5,13491
AZR,1996,8,27,9,39,0,234-91,P,co2,CCGG,360.82,0.12,...,S1,1996,10,24,16,9,0,38.77,-27.38,24,19,5,13492
AZR,1996,9,3,10,23,0,1241-91,P,co2,CCGG,357.27,0.12,...,S1,1996,10,24,16,10,0,38.77,-27.38,24,19,5,13493
AZR,1996,9,3,10,23,0,1242-91,P,co2,CCGG,357.03,0.12,...,S1,1996,10,24,16,11,0,38.77,-27.38,24,19,5,13494
AZR,1996,9,10,10,27,0,1023-91,P,co2,CCGG,363.31,0.12,.X.,S1,1996,10,24,15,11,0,38.77,-27.38,24,19,5,13495
AZR,1996,9,10,10,27,0,1024-91,P,co2,CCGG,363.29,0.12,.X.,S1,1996,10,24,15,12,0,38.77,-27.38,24,19,5,13496
AZR,1996,9,17,10,44,0,1303-91,P,co2,CCGG,358.56,0.12,...,S1,1996,10,24,16,50,0,38.77,-27.38,24,19,5,13497
AZR,1996,9,17,10,44,0,1304-91,P,co2,CCGG,358.52,0.12,...,S1,1996,10,24,16,51,0,38.77,-27.38,24,19,5,13498
AZR,1996,9,25,11,0,0,1283-91,P,co2,CCGG,358.76,0.12,...,S1,1996,10,24,15,43,0,38.77,-27.38,24,19,5,13499
AZR,1996,9,25,11,0,0,1284-91,P,co2,CCGG,358.99,0.12,...,S1,1996,10,24,15,44,0,38.77,-27.38,24,19,5,13500
AZR,1996,10,1,10,26,0,1065-91,P,co2,CCGG,356.35,0.12,...,S1,1996,10,24,15,41,0,38.77,-27.38,24,19,5,13501
AZR,1996,10,1,10,26,0,1066-91,P,co2,CCGG,356.3,0.12,...,S1,1996,10,24,15,42,0,38.77,-27.38,24,19,5,13502
AZR,1996,10,9,10,50,0,77-91,P,co2,CCGG,361.32,0.12,...,S1,1996,11,19,13,44,0,38.77,-27.38,24,19,5,13503
AZR,1996,10,9,10,50,0,78-91,P,co2,CCGG,361.48,0.12,...,S1,1996,11,19,13,45,0,38.77,-27.38,24,19,5,13504
AZR,1996,10,16,11,0,0,1049-91,P,co2,CCGG,359.93,0.12,...,S1,1996,11,19,13,46,0,38.77,-27.38,24,19,5,13505
AZR,1996,10,16,11,0,0,1050-91,P,co2,CCGG,359.87,0.12,...,S1,1996,11,19,13,47,0,38.77,-27.38,24,19,5,13506
AZR,1996,10,22,15,25,0,831-91,P,co2,CCGG,359.82,0.12,...,S1,1996,11,19,13,39,0,38.77,-27.38,24,19,5,13507
AZR,1996,10,22,15,25,0,832-91,P,co2,CCGG,359.74,0.12,...,S1,1996,11,19,13,40,0,38.77,-27.38,24,19,5,13508
AZR,1996,10,30,16,6,0,191-91,P,co2,CCGG,361.97,0.12,...,S1,1996,11,19,13,42,0,38.77,-27.38,24,19,5,13509
AZR,1996,10,30,16,6,0,192-91,P,co2,CCGG,361.87,0.12,...,S1,1996,11,19,13,43,0,38.77,-27.38,24,19,5,13510
AZR,1996,11,5,11,35,0,859-91,P,co2,CCGG,362.31,0.12,...,S1,1997,1,8,9,16,0,38.77,-27.38,24,19,5,13511
AZR,1996,11,5,11,35,0,860-91,P,co2,CCGG,362.1,0.12,...,S1,1997,1,8,9,18,0,38.77,-27.38,24,19,5,13512
AZR,1996,11,12,11,45,0,1249-91,P,co2,CCGG,361.56,0.12,...,S1,1997,1,8,9,12,0,38.77,-27.38,24,19,5,13513
AZR,1996,11,12,11,45,0,1250-91,P,co2,CCGG,361.63,0.12,...,S1,1997,1,8,9,14,0,38.77,-27.38,24,19,5,13514
AZR,1996,11,19,12,15,0,754-91,P,co2,CCGG,361.3,0.07,...,S1,1997,2,11,12,25,0,38.77,-27.38,24,19,5,13515
AZR,1996,11,26,11,40,0,297-91,P,co2,CCGG,361.07,0.07,...,S1,1997,2,3,14,34,0,38.77,-27.38,24,19,5,13516
AZR,1996,11,26,11,40,0,298-91,P,co2,CCGG,360.97,0.07,...,S1,1997,2,3,14,36,0,38.77,-27.38,24,19,5,13517
AZR,1996,12,5,12,0,0,Jan-91,P,co2,CCGG,363.33,0.07,...,S1,1997,1,16,16,33,0,38.77,-27.38,24,19,5,13518
AZR,1996,12,5,12,0,0,Feb-91,P,co2,CCGG,363.31,0.07,...,S1,1997,1,16,16,34,0,38.77,-27.38,24,19,5,13519
AZR,1996,12,10,12,25,0,267-91,P,co2,CCGG,363.74,0.07,...,S1,1997,1,21,14,51,0,38.77,-27.38,24,19,5,13520
AZR,1996,12,10,12,25,0,268-91,P,co2,CCGG,363.65,0.07,...,S1,1997,1,21,14,53,0,38.77,-27.38,24,19,5,13521
AZR,1996,12,17,12,20,0,143-91,P,co2,CCGG,364.25,0.07,...,S1,1997,3,13,11,51,0,38.77,-27.38,24,19,5,13522
AZR,1996,12,17,12,20,0,144-91,P,co2,CCGG,364.06,0.07,...,S1,1997,3,13,11,53,0,38.77,-27.38,24,19,5,13523
AZR,1996,12,24,11,45,0,175-91,P,co2,CCGG,365.53,0.07,...,S1,1997,3,13,11,54,0,38.77,-27.38,24,19,5,13524
AZR,1996,12,24,11,45,0,176-91,P,co2,CCGG,365.45,0.07,...,S1,1997,3,13,11,55,0,38.77,-27.38,24,19,5,13525
AZR,1996,12,31,11,55,0,885-91,P,co2,CCGG,365.11,0.07,...,S1,1997,2,27,11,37,0,38.77,-27.38,24,19,5,13526
AZR,1996,12,31,11,55,0,886-91,P,co2,CCGG,365.19,0.07,...,S1,1997,2,27,11,38,0,38.77,-27.38,24,19,5,13527
AZR,1997,1,7,12,18,0,317-91,P,co2,CCGG,365.86,0.07,...,S1,1997,2,27,11,35,0,38.77,-27.38,24,19,5,13528
AZR,1997,1,7,12,18,0,318-91,P,co2,CCGG,365.79,0.07,...,S1,1997,2,27,11,36,0,38.77,-27.38,24,19,5,13529
AZR,1997,1,14,12,25,0,467-91,P,co2,CCGG,364.36,0.07,-..,S1,1997,3,17,12,35,0,38.77,-27.38,24,19,5,13530
AZR,1997,1,14,12,25,0,468-91,P,co2,CCGG,364.99,0.07,+..,S1,1997,3,17,12,36,0,38.77,-27.38,24,19,5,13531
AZR,1997,1,21,11,58,0,191-91,P,co2,CCGG,365.47,0.07,...,S1,1997,3,17,12,30,0,38.77,-27.38,24,19,5,13532
AZR,1997,1,21,11,58,0,192-91,P,co2,CCGG,365.45,0.07,...,S1,1997,3,17,12,31,0,38.77,-27.38,24,19,5,13533
AZR,1997,1,28,12,15,0,465-91,P,co2,CCGG,364.35,0.07,...,S1,1997,3,13,13,18,0,38.77,-27.38,24,19,5,13534
AZR,1997,1,28,12,15,0,466-91,P,co2,CCGG,364.39,0.07,...,S1,1997,3,13,13,19,0,38.77,-27.38,24,19,5,13535
AZR,1997,2,4,15,55,0,1779-91,P,co2,CCGG,365.16,0.07,...,S1,1997,3,13,13,15,0,38.77,-27.38,24,19,5,13536
AZR,1997,2,4,15,55,0,1780-91,P,co2,CCGG,365.08,0.07,...,S1,1997,3,13,13,17,0,38.77,-27.38,24,19,5,13537
AZR,1997,2,13,16,0,0,17-91,P,co2,CCGG,365.44,0.07,...,S1,1997,5,1,11,55,0,38.77,-27.38,24,19,5,13538
AZR,1997,2,13,16,0,0,18-91,P,co2,CCGG,365.28,0.07,...,S1,1997,5,1,11,56,0,38.77,-27.38,24,19,5,13539
AZR,1997,2,18,11,45,0,1355-91,P,co2,CCGG,365.8,0.07,...,S1,1997,5,1,11,59,0,38.77,-27.38,24,19,5,13540
AZR,1997,2,18,11,45,0,1356-91,P,co2,CCGG,365.46,0.07,...,S1,1997,5,1,12,0,0,38.77,-27.38,24,19,5,13541
AZR,1997,2,25,11,50,0,183-91,P,co2,CCGG,366,0.07,+..,S1,1997,5,1,13,49,0,38.77,-27.38,24,19,5,13542
AZR,1997,2,25,11,50,0,184-91,P,co2,CCGG,338.67,0.07,-..,S1,1997,5,1,13,50,0,38.77,-27.38,24,19,5,13543
AZR,1997,3,4,16,2,0,1847-91,P,co2,CCGG,364.29,0.07,...,S1,1997,5,1,13,45,0,38.77,-27.38,24,19,5,13544
AZR,1997,3,4,16,2,0,1848-91,P,co2,CCGG,364.3,0.07,...,S1,1997,5,1,13,46,0,38.77,-27.38,24,19,5,13545
AZR,1997,3,12,11,47,0,1427-91,P,co2,CCGG,366.58,0.07,...,S1,1997,5,28,16,23,0,38.77,-27.38,24,19,5,13546
AZR,1997,3,12,11,47,0,1428-91,P,co2,CCGG,366.54,0.07,...,S1,1997,5,28,16,24,0,38.77,-27.38,24,19,5,13547
AZR,1997,3,18,12,3,0,Mar-91,P,co2,CCGG,365.43,0.07,...,S1,1997,5,28,16,21,0,38.77,-27.38,24,19,5,13548
AZR,1997,3,18,12,3,0,Apr-91,P,co2,CCGG,365.39,0.07,...,S1,1997,5,28,16,22,0,38.77,-27.38,24,19,5,13549
AZR,1997,3,25,12,13,0,1077-91,P,co2,CCGG,366.14,0.07,...,S1,1997,5,28,15,59,0,38.77,-27.38,24,19,5,13550
AZR,1997,3,25,12,13,0,1078-91,P,co2,CCGG,365.95,0.07,...,S1,1997,5,28,16,0,0,38.77,-27.38,24,19,5,13551
AZR,1997,4,2,11,4,0,131-91,P,co2,CCGG,366.38,0.07,...,S1,1997,5,28,16,2,0,38.77,-27.38,24,19,5,13552
AZR,1997,4,2,11,4,0,132-91,P,co2,CCGG,366.35,0.07,...,S1,1997,5,28,16,3,0,38.77,-27.38,24,19,5,13553
AZR,1997,4,9,11,18,0,4221-91,P,co2,CCGG,363.91,0.07,...,S1,1997,5,28,16,25,0,38.77,-27.38,24,19,5,13554
AZR,1997,4,9,11,18,0,4222-91,P,co2,CCGG,363.89,0.07,...,S1,1997,5,28,16,26,0,38.77,-27.38,24,19,5,13555
AZR,1997,4,16,11,10,0,1824-91,P,co2,CCGG,367.55,0.07,...,S1,1997,5,28,16,19,0,38.77,-27.38,24,19,5,13556
AZR,1997,4,22,11,0,0,4223-91,P,co2,CCGG,366.3,0.07,...,S1,1997,6,2,14,24,0,38.77,-27.38,24,19,5,13557
AZR,1997,4,22,11,0,0,4224-91,P,co2,CCGG,366.54,0.07,...,L6,1997,5,30,13,44,0,38.77,-27.38,24,19,5,13558
AZR,1997,4,22,11,0,0,4224-91,P,co2,CCGG,366.46,0.07,...,S1,1997,6,2,14,25,0,38.77,-27.38,24,19,5,13558
AZR,1997,4,30,10,35,0,4225-91,P,co2,CCGG,367.54,0.07,...,S1,1997,6,2,14,22,0,38.77,-27.38,24,19,5,13559
AZR,1997,4,30,10,35,0,4226-91,P,co2,CCGG,367.52,0.07,...,L6,1997,5,30,13,57,0,38.77,-27.38,24,19,5,13560
AZR,1997,4,30,10,35,0,4226-91,P,co2,CCGG,367.51,0.07,...,S1,1997,6,2,14,23,0,38.77,-27.38,24,19,5,13560
AZR,1997,5,4,11,25,0,517-91,P,co2,CCGG,367.16,0.07,...,S1,1997,8,4,15,35,0,38.77,-27.38,24,19,5,13561
AZR,1997,5,4,11,25,0,518-91,P,co2,CCGG,366.89,0.07,...,L6,1997,7,29,12,24,0,38.77,-27.38,24,19,5,13562
AZR,1997,5,4,11,25,0,518-91,P,co2,CCGG,366.94,0.07,...,S1,1997,8,4,15,36,0,38.77,-27.38,24,19,5,13562
AZR,1997,5,7,11,0,0,1861-91,P,co2,CCGG,365.67,0.07,...,S1,1997,7,21,13,49,0,38.77,-27.38,24,19,5,13563
AZR,1997,5,7,11,0,0,1862-91,P,co2,CCGG,362.19,0.07,N..,L6,1997,7,18,13,8,0,38.77,-27.38,24,19,5,13564
AZR,1997,5,7,11,0,0,1862-91,P,co2,CCGG,365.52,0.07,...,S1,1997,7,21,13,50,0,38.77,-27.38,24,19,5,13564
AZR,1997,5,7,15,55,0,4033-91,P,co2,CCGG,364.71,0.07,...,S1,1997,8,4,16,9,0,38.77,-27.38,24,19,5,13565
AZR,1997,5,7,15,55,0,4034-91,P,co2,CCGG,364.86,0.07,...,L6,1997,7,29,11,16,0,38.77,-27.38,24,19,5,13566
AZR,1997,5,7,15,55,0,4034-91,P,co2,CCGG,364.63,0.07,...,S1,1997,8,4,16,11,0,38.77,-27.38,24,19,5,13566
AZR,1997,5,14,10,58,0,1709-91,P,co2,CCGG,369.88,0.07,...,S1,1997,7,21,13,47,0,38.77,-27.38,24,19,5,13567
AZR,1997,5,14,10,58,0,1710-91,P,co2,CCGG,367.02,0.07,N..,L6,1997,7,18,13,22,0,38.77,-27.38,24,19,5,13568
AZR,1997,5,14,10,58,0,1710-91,P,co2,CCGG,369.96,0.07,...,S1,1997,7,21,13,48,0,38.77,-27.38,24,19,5,13568
AZR,1997,5,21,15,10,0,1173-91,P,co2,CCGG,366.28,0.07,...,S1,1997,8,4,16,12,0,38.77,-27.38,24,19,5,13569
AZR,1997,5,21,15,10,0,1174-91,P,co2,CCGG,366.15,0.07,...,L6,1997,7,29,11,2,0,38.77,-27.38,24,19,5,13570
AZR,1997,5,21,15,10,0,1174-91,P,co2,CCGG,365.91,0.07,...,S1,1997,8,4,16,13,0,38.77,-27.38,24,19,5,13570
AZR,1997,6,11,11,13,0,563-91,P,co2,CCGG,365.38,0.07,...,S1,1997,8,4,15,37,0,38.77,-27.38,24,19,5,13571
AZR,1997,6,11,11,13,0,564-91,P,co2,CCGG,365.48,0.07,...,L6,1997,7,29,12,10,0,38.77,-27.38,24,19,5,13572
AZR,1997,6,11,11,13,0,564-91,P,co2,CCGG,365.44,0.07,...,S1,1997,8,4,15,38,0,38.77,-27.38,24,19,5,13572
AZR,1997,6,17,11,39,0,175-91,P,co2,CCGG,366.02,0.07,...,S1,1997,7,24,13,17,0,38.77,-27.38,24,19,5,13573
AZR,1997,6,17,11,39,0,176-91,P,co2,CCGG,366,0.07,...,L6,1997,7,23,13,39,0,38.77,-27.38,24,19,5,13574
AZR,1997,6,17,11,39,0,176-91,P,co2,CCGG,366.09,0.07,...,S1,1997,7,24,13,18,0,38.77,-27.38,24,19,5,13574
AZR,1997,6,25,10,56,0,143-91,P,co2,CCGG,366.36,0.07,...,S1,1997,7,24,13,19,0,38.77,-27.38,24,19,5,13575
AZR,1997,6,25,10,56,0,144-91,P,co2,CCGG,366.47,0.07,...,L6,1997,7,23,13,25,0,38.77,-27.38,24,19,5,13576
AZR,1997,6,25,10,56,0,144-91,P,co2,CCGG,366.45,0.07,...,S1,1997,7,24,13,20,0,38.77,-27.38,24,19,5,13576
AZR,1997,7,1,11,15,0,719-91,P,co2,CCGG,361.88,0.07,...,L3,1997,9,24,9,31,0,38.77,-27.38,24,19,5,13577
AZR,1997,7,1,11,15,0,720-91,P,co2,CCGG,361.74,0.07,...,L3,1997,9,24,9,44,0,38.77,-27.38,24,19,5,13578
AZR,1997,7,9,15,35,0,1225-91,P,co2,CCGG,361.63,0.07,...,L3,1997,9,24,9,4,0,38.77,-27.38,24,19,5,13579
AZR,1997,7,9,15,35,0,1226-91,P,co2,CCGG,361.58,0.07,...,L3,1997,9,24,9,17,0,38.77,-27.38,24,19,5,13580
AZR,1997,7,15,10,35,0,193-91,P,co2,CCGG,351.91,0.07,-..,L3,1997,9,24,10,24,0,38.77,-27.38,24,19,5,13581
AZR,1997,7,15,10,35,0,194-91,P,co2,CCGG,360.66,0.07,+..,L3,1997,9,24,10,37,0,38.77,-27.38,24,19,5,13582
AZR,1997,7,24,15,45,0,443-91,P,co2,CCGG,360.86,0.07,...,L3,1997,9,24,9,57,0,38.77,-27.38,24,19,5,13583
AZR,1997,7,24,15,45,0,444-91,P,co2,CCGG,360.68,0.07,...,L3,1997,9,24,10,11,0,38.77,-27.38,24,19,5,13584
AZR,1997,8,13,10,45,0,4509-91,P,co2,CCGG,357.29,0.07,...,L3,1997,11,10,10,45,0,38.77,-27.38,24,19,5,13585
AZR,1997,8,13,10,45,0,4510-91,P,co2,CCGG,357.11,0.07,...,L3,1997,11,10,10,58,0,38.77,-27.38,24,19,5,13586
AZR,1997,8,19,11,25,0,4511-91,P,co2,CCGG,356.37,0.07,...,L3,1997,11,10,10,18,0,38.77,-27.38,24,19,5,13587
AZR,1997,8,19,11,25,0,4512-91,P,co2,CCGG,356.6,0.07,...,L3,1997,11,10,10,31,0,38.77,-27.38,24,19,5,13588
AZR,1997,8,26,11,8,0,1405-91,P,co2,CCGG,356.26,0.07,...,L3,1997,9,25,11,46,0,38.77,-27.38,24,19,5,13589
AZR,1997,8,26,11,8,0,1406-91,P,co2,CCGG,356.27,0.07,...,L3,1997,9,25,12,0,0,38.77,-27.38,24,19,5,13590
AZR,1997,9,3,14,52,0,831-91,P,co2,CCGG,354.83,0.07,...,L3,1997,9,24,15,51,0,38.77,-27.38,24,19,5,13591
AZR,1997,9,3,14,52,0,832-91,P,co2,CCGG,354.99,0.07,...,L3,1997,9,24,16,4,0,38.77,-27.38,24,19,5,13592
AZR,1997,9,8,10,40,0,1377-91,P,co2,CCGG,354.4,0.07,...,L3,1997,9,24,15,24,0,38.77,-27.38,24,19,5,13593
