#,number_of_header_lines:,68,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,USE,OF,ESRL,GMD,DATA,****************,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,These,data,are,made,freely,available,to,the,public,and,the,,,,,,,,,,,,,,
#,comment:,scientific,community,in,the,belief,that,their,wide,dissemination,,,,,,,,,,,,,,,,
#,comment:,will,lead,to,greater,understanding,and,new,scientific,insights.,,,,,,,,,,,,,,,,
#,comment:,The,availability,of,these,data,does,not,constitute,publication,,,,,,,,,,,,,,,,
#,comment:,of,the,data.,NOAA,relies,on,the,ethics,and,integrity,of,the,user,to,,,,,,,,,,,
#,comment:,ensure,that,GML,receives,fair,credit,for,their,work.,If,the,data,,,,,,,,,,,,,
#,comment:,are,obtained,for,potential,use,in,a,publication,or,"presentation,",,,,,,,,,,,,,,,
#,comment:,GML,should,be,informed,at,the,outset,of,the,nature,of,this,work.,,,,,,,,,,,,
#,comment:,If,the,GML,data,are,essential,to,the,"work,",or,if,an,important,,,,,,,,,,,,
#,comment:,result,or,conclusion,depends,on,the,GML,"data,",co-authorship,,,,,,,,,,,,,,,,
#,comment:,may,be,appropriate.,This,should,be,discussed,at,an,early,stage,in,,,,,,,,,,,,,
#,comment:,the,work.,Manuscripts,using,the,GML,data,should,be,sent,to,GML,,,,,,,,,,,,,
#,comment:,for,review,before,they,are,submitted,for,publication,so,we,can,,,,,,,,,,,,,,
#,comment:,ensure,that,the,quality,and,limitations,of,the,data,are,accurately,,,,,,,,,,,,,,
#,comment:,represented.,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Every,effort,is,made,to,produce,the,most,accurate,and,precise,,,,,,,,,,,,,,
#,comment:,measurements,possible.,"However,",we,reserve,the,right,to,make,,,,,,,,,,,,,,,,
#,comment:,corrections,to,the,data,based,on,recalibration,of,standard,gases,,,,,,,,,,,,,,,
#,comment:,or,for,other,reasons,deemed,scientifically,justified.,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,We,are,not,responsible,for,results,and,conclusions,based,on,use,,,,,,,,,,,,,,
#,comment:,of,these,data,without,regard,to,this,warning.,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,contact_parameter:,CO2,CCGG,(Individual,Flasks),,,,,,,,,,,,,,,,,,,,,
#,contact_name:,Ed,Dlugokencky,,,,,,,,,,,,,,,,,,,,,,,
#,contact_telephone:,-303,497-6228,,,,,,,,,,,,,,,,,,,,,,,
#,contact_email:,Ed.Dlugokencky@noaa.gov,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,COLLABORATORS,***************,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,NOAA,thanks,the,following,collaborators,without,,,,,,,,,,,,,,,,,,,
#,comment:,whom,these,measurements,would,not,be,possible.,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,collaborator_name:,Chugach,McKinley,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,RECIPROCITY,AGREEMENT,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Use,of,these,data,implies,an,agreement,to,reciprocate.,,,,,,,,,,,,,,,,
#,comment:,Laboratories,making,similar,measurements,agree,to,make,their,,,,,,,,,,,,,,,,,
#,comment:,own,data,available,to,the,general,public,and,to,the,scientific,,,,,,,,,,,,,,
#,comment:,community,in,an,equally,complete,and,easily,accessible,form.,,,,,,,,,,,,,,,,
#,comment:,Modelers,are,encouraged,to,make,available,to,the,"community,",,,,,,,,,,,,,,,,
#,comment:,upon,"request,",their,own,tools,used,in,the,interpretation,,,,,,,,,,,,,,,,
#,comment:,of,the,GML,"data,",namely,well,documented,model,"code,",transport,,,,,,,,,,,,,,,
#,comment:,"fields,",and,additional,information,necessary,for,other,,,,,,,,,,,,,,,,,,
#,comment:,scientists,to,repeat,the,work,and,to,run,modified,versions.,,,,,,,,,,,,,,,
#,comment:,Model,availability,includes,collaborative,support,for,new,,,,,,,,,,,,,,,,,,
#,comment:,users,of,the,models.,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,DATA,DESCRIPTION,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,description_site-code:,shm,,,,,,,,,,,,,,,,,,,,,,,,
#,description_project-abbr:,ccg_surface,,,,,,,,,,,,,,,,,,,,,,,,
#,description_strategy-abbr:,flask,,,,,,,,,,,,,,,,,,,,,,,,
#,description_sample-constraints:,"me:-H~date:1900-01-01,2019-12-31",,,,,,,,,,,,,,,,,,,,,,,,
#,description_creation-time:,7/24/20,11:03:21,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,DATA,DOCUMENTATION,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Please,refer,to,the,species-specific,README,file,in,the,,,,,,,,,,,,,,,,
#,comment:,appropriate,directory,folder,at,ftp://aftp.cmdl.noaa.gov/data/trace_gases/.,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#,data_fields:,,,,,,,,,,,,,,,,,,,,,,,,,
sample_site_code,sample_year,sample_month,sample_day,sample_hour,sample_minute,sample_seconds,sample_id,sample_method,parameter_formula,analysis_group_abbr,analysis_value,analysis_uncertainty,analysis_flag,analysis_instrument,analysis_year,analysis_month,analysis_day,analysis_hour,analysis_minute,analysis_seconds,sample_latitude,sample_longitude,sample_altitude,sample_elevation,sample_intake_height,event_number
SHM,1995,6,4,23,10,0,6157-66,P,co2,CCGG,364.74,0.12,...,S1,1995,6,15,8,52,0,52.72,174.1,28,23,5,117089
SHM,1995,6,4,23,10,0,6158-66,P,co2,CCGG,364.7,0.12,...,S1,1995,6,15,8,54,0,52.72,174.1,28,23,5,117090
SHM,1995,6,18,11,0,0,6611-66,P,co2,CCGG,365.31,0.12,+..,S1,1995,8,22,8,48,0,52.72,174.1,28,23,5,117091
SHM,1995,6,18,11,0,0,6800-66,P,co2,CCGG,364.45,0.12,-..,S1,1995,8,22,8,50,0,52.72,174.1,28,23,5,117092
SHM,1995,6,25,11,0,0,6612-66,P,co2,CCGG,359.95,0.12,-..,S1,1995,8,18,10,22,0,52.72,174.1,28,23,5,117093
SHM,1995,6,25,11,0,0,6799-66,P,co2,CCGG,362.23,0.12,+..,S1,1995,8,18,10,20,0,52.72,174.1,28,23,5,117094
SHM,1995,7,2,23,10,0,6059-66,P,co2,CCGG,358.76,0.12,...,S1,1995,7,28,8,56,0,52.72,174.1,28,23,5,117095
SHM,1995,7,2,23,10,0,6060-66,P,co2,CCGG,358.99,0.12,...,S1,1995,7,28,8,58,0,52.72,174.1,28,23,5,117096
SHM,1995,7,9,23,25,0,6129-66,P,co2,CCGG,355.9,0.12,...,S1,1995,8,2,11,0,0,52.72,174.1,28,23,5,117097
SHM,1995,7,9,23,25,0,6130-66,P,co2,CCGG,356.06,0.12,...,S1,1995,8,2,11,2,0,52.72,174.1,28,23,5,117098
SHM,1995,7,16,23,15,0,6255-66,P,co2,CCGG,349.52,0.12,N..,S1,1995,8,14,10,4,0,52.72,174.1,28,23,5,117099
SHM,1995,7,23,23,15,0,6579-66,P,co2,CCGG,353.27,0.12,...,S1,1995,8,14,8,52,0,52.72,174.1,28,23,5,117100
SHM,1995,7,23,23,15,0,6580-66,P,co2,CCGG,353.22,0.12,...,S1,1995,8,14,8,54,0,52.72,174.1,28,23,5,117101
SHM,1995,7,30,23,15,0,6325-66,P,co2,CCGG,351.54,0.12,...,S1,1995,8,22,9,16,0,52.72,174.1,28,23,5,117102
SHM,1995,7,30,23,15,0,6326-66,P,co2,CCGG,351.86,0.12,...,S1,1995,8,22,9,18,0,52.72,174.1,28,23,5,117103
SHM,1995,8,6,23,15,0,6577-66,P,co2,CCGG,350.59,0.12,...,S1,1995,8,22,9,12,0,52.72,174.1,28,23,5,117104
SHM,1995,8,6,23,15,0,6578-66,P,co2,CCGG,350.64,0.12,...,S1,1995,8,22,9,14,0,52.72,174.1,28,23,5,117105
SHM,1995,8,13,23,15,0,6571-66,P,co2,CCGG,348.83,0.12,...,S1,1995,9,11,8,40,0,52.72,174.1,28,23,5,117106
SHM,1995,8,13,23,15,0,6572-66,P,co2,CCGG,348.97,0.12,...,S1,1995,9,11,8,42,0,52.72,174.1,28,23,5,117107
SHM,1995,8,20,23,10,0,6742-66,P,co2,CCGG,356.7,0.12,N..,S1,1995,9,7,9,30,0,52.72,174.1,28,23,5,117108
SHM,1995,8,27,23,10,0,537-91,P,co2,CCGG,349.99,0.12,...,S1,1995,9,25,9,56,0,52.72,174.1,28,23,5,117109
SHM,1995,8,27,23,10,0,538-91,P,co2,CCGG,349.97,0.12,...,S1,1995,9,25,9,58,0,52.72,174.1,28,23,5,117110
SHM,1995,9,3,23,10,0,217-91,P,co2,CCGG,350.98,0.12,...,S1,1995,9,21,8,24,0,52.72,174.1,28,23,5,117111
SHM,1995,9,3,23,10,0,218-91,P,co2,CCGG,350.83,0.12,...,S1,1995,9,21,8,26,0,52.72,174.1,28,23,5,117112
SHM,1995,9,10,23,10,0,821-91,P,co2,CCGG,352.26,0.12,...,S1,1995,10,10,9,32,0,52.72,174.1,28,23,5,117113
SHM,1995,9,10,23,10,0,822-91,P,co2,CCGG,352.23,0.12,...,S1,1995,10,10,9,34,0,52.72,174.1,28,23,5,117114
SHM,1995,9,17,23,10,0,207-91,P,co2,CCGG,352.3,0.12,...,S1,1995,10,10,9,44,0,52.72,174.1,28,23,5,117115
SHM,1995,9,17,23,10,0,208-91,P,co2,CCGG,352.41,0.12,...,S1,1995,10,10,9,46,0,52.72,174.1,28,23,5,117116
SHM,1995,9,24,23,15,0,6091-66,P,co2,CCGG,357.23,0.12,...,S1,1995,10,10,11,28,0,52.72,174.1,28,23,5,117117
SHM,1995,9,24,23,15,0,6092-66,P,co2,CCGG,357.16,0.12,...,S1,1995,10,10,11,30,0,52.72,174.1,28,23,5,117118
SHM,1995,10,1,23,10,0,643-91,P,co2,CCGG,358.4,0.12,...,S1,1995,10,19,11,4,0,52.72,174.1,28,23,5,117119
SHM,1995,10,1,23,10,0,644-91,P,co2,CCGG,358.5,0.12,...,S1,1995,10,19,11,6,0,52.72,174.1,28,23,5,117120
SHM,1995,10,8,23,10,0,465-91,P,co2,CCGG,359.26,0.12,...,S1,1995,10,19,11,8,0,52.72,174.1,28,23,5,117121
SHM,1995,10,8,23,10,0,466-91,P,co2,CCGG,358.77,0.12,...,S1,1995,10,19,11,10,0,52.72,174.1,28,23,5,117122
SHM,1995,10,15,23,15,0,443-91,P,co2,CCGG,362.32,0.12,...,S1,1995,11,6,9,16,0,52.72,174.1,28,23,5,117123
SHM,1995,10,15,23,15,0,444-91,P,co2,CCGG,362.41,0.12,...,S1,1995,11,6,9,18,0,52.72,174.1,28,23,5,117124
SHM,1995,10,22,23,10,0,235-91,P,co2,CCGG,360.69,0.12,...,S1,1995,11,6,9,12,0,52.72,174.1,28,23,5,117125
SHM,1995,10,22,23,10,0,236-91,P,co2,CCGG,360.63,0.12,...,S1,1995,11,6,9,14,0,52.72,174.1,28,23,5,117126
SHM,1995,10,29,23,15,0,491-91,P,co2,CCGG,361.24,0.12,...,S1,1995,12,6,10,52,0,52.72,174.1,28,23,5,117127
SHM,1995,10,29,23,15,0,492-91,P,co2,CCGG,361.3,0.12,...,S1,1995,12,6,10,54,0,52.72,174.1,28,23,5,117128
SHM,1995,11,5,23,25,0,6527-66,P,co2,CCGG,361.44,0.12,...,S1,1995,11,30,8,28,0,52.72,174.1,28,23,5,117129
SHM,1995,11,5,23,25,0,6528-66,P,co2,CCGG,361.36,0.12,...,S1,1995,11,30,8,30,0,52.72,174.1,28,23,5,117130
SHM,1995,11,12,22,58,0,6445-66,P,co2,CCGG,366.68,0.12,.X.,S1,1995,11,30,12,0,0,52.72,174.1,28,23,5,117131
SHM,1995,11,12,22,58,0,6446-66,P,co2,CCGG,366.68,0.12,.X.,S1,1995,11,30,12,2,0,52.72,174.1,28,23,5,117132
SHM,1995,12,4,0,20,0,6637-66,P,co2,CCGG,363.58,0.12,...,S1,1996,1,5,8,48,0,52.72,174.1,28,23,5,117133
SHM,1995,12,4,0,20,0,6638-66,P,co2,CCGG,363.55,0.12,...,S1,1996,1,5,8,50,0,52.72,174.1,28,23,5,117134
SHM,1995,12,11,0,4,0,6537-66,P,co2,CCGG,364.51,0.12,...,S1,1996,1,5,8,28,0,52.72,174.1,28,23,5,117135
SHM,1995,12,11,0,4,0,6538-66,P,co2,CCGG,364.47,0.12,...,S1,1996,1,5,8,30,0,52.72,174.1,28,23,5,117136
SHM,1995,12,18,0,42,0,441-91,P,co2,CCGG,365.16,0.12,...,S1,1996,1,22,10,20,0,52.72,174.1,28,23,5,117137
SHM,1995,12,18,0,42,0,442-91,P,co2,CCGG,365.11,0.12,...,S1,1996,1,22,10,22,0,52.72,174.1,28,23,5,117138
SHM,1995,12,25,0,40,0,105-91,P,co2,CCGG,364.58,0.12,...,S1,1996,1,22,10,56,0,52.72,174.1,28,23,5,117139
SHM,1995,12,25,0,40,0,106-91,P,co2,CCGG,364.58,0.12,...,S1,1996,1,22,10,58,0,52.72,174.1,28,23,5,117140
SHM,1996,1,1,0,47,0,6397-66,P,co2,CCGG,365.48,0.12,+..,S1,1996,1,24,9,32,0,52.72,174.1,28,23,5,117141
SHM,1996,1,1,0,47,0,6398-66,P,co2,CCGG,363.22,0.12,-..,S1,1996,1,24,9,34,0,52.72,174.1,28,23,5,117142
SHM,1996,1,7,23,36,0,6461-66,P,co2,CCGG,365.27,0.12,...,S1,1996,1,24,9,20,0,52.72,174.1,28,23,5,117143
SHM,1996,1,7,23,36,0,6462-66,P,co2,CCGG,364.96,0.12,...,S1,1996,1,24,9,22,0,52.72,174.1,28,23,5,117144
SHM,1996,1,15,0,40,0,715-91,P,co2,CCGG,364.71,0.12,...,S1,1996,2,9,8,28,0,52.72,174.1,28,23,5,117145
SHM,1996,1,15,0,40,0,716-91,P,co2,CCGG,364.7,0.12,...,S1,1996,2,9,8,30,0,52.72,174.1,28,23,5,117146
SHM,1996,1,22,0,48,0,103-91,P,co2,CCGG,367.12,0.12,...,S1,1996,2,13,8,24,0,52.72,174.1,28,23,5,117147
SHM,1996,1,22,0,48,0,104-91,P,co2,CCGG,367.61,0.12,...,S1,1996,2,13,8,26,0,52.72,174.1,28,23,5,117148
SHM,1996,1,29,0,10,0,141-91,P,co2,CCGG,368.16,0.12,...,S1,1996,2,28,8,48,0,52.72,174.1,28,23,5,117149
SHM,1996,1,29,0,10,0,142-91,P,co2,CCGG,368.04,0.12,...,S1,1996,2,28,8,50,0,52.72,174.1,28,23,5,117150
SHM,1996,2,6,14,34,0,1251-91,P,co2,CCGG,366.82,0.12,...,S1,1996,2,28,8,44,0,52.72,174.1,28,23,5,117151
SHM,1996,2,6,14,34,0,1252-91,P,co2,CCGG,366.65,0.12,...,S1,1996,2,28,8,46,0,52.72,174.1,28,23,5,117152
SHM,1996,2,11,21,42,0,1513-91,P,co2,CCGG,367.03,0.12,...,S1,1996,3,14,16,0,0,52.72,174.1,28,23,5,117153
SHM,1996,2,11,21,42,0,1514-91,P,co2,CCGG,366.93,0.12,...,S1,1996,3,14,16,2,0,52.72,174.1,28,23,5,117154
SHM,1996,2,18,21,5,0,1507-91,P,co2,CCGG,369.96,0.12,+..,S1,1996,3,14,14,56,0,52.72,174.1,28,23,5,117155
SHM,1996,2,18,21,5,0,1508-91,P,co2,CCGG,369.1,0.12,-..,S1,1996,3,14,14,58,0,52.72,174.1,28,23,5,117156
SHM,1996,2,25,23,20,0,6841-66,P,co2,CCGG,368.24,0.12,...,S1,1996,3,28,8,40,0,52.72,174.1,28,23,5,117157
SHM,1996,2,25,23,20,0,6842-66,P,co2,CCGG,368.23,0.12,...,S1,1996,3,28,8,42,0,52.72,174.1,28,23,5,117158
SHM,1996,3,5,13,30,0,6721-66,P,co2,CCGG,367.15,0.12,...,S1,1996,3,26,15,12,0,52.72,174.1,28,23,5,117159
SHM,1996,3,10,23,35,0,6369-66,P,co2,CCGG,366.77,0.12,...,S1,1996,4,8,9,20,0,52.72,174.1,28,23,5,117160
SHM,1996,3,10,23,35,0,6370-66,P,co2,CCGG,366.71,0.12,...,S1,1996,4,8,9,22,0,52.72,174.1,28,23,5,117161
SHM,1996,3,19,13,35,0,6081-66,P,co2,CCGG,369.86,0.12,...,S1,1996,4,8,9,32,0,52.72,174.1,28,23,5,117162
SHM,1996,3,19,13,35,0,6082-66,P,co2,CCGG,369.99,0.12,...,S1,1996,4,8,9,34,0,52.72,174.1,28,23,5,117163
SHM,1996,3,25,1,50,0,6807-66,P,co2,CCGG,367.9,0.12,...,S1,1996,4,10,11,8,0,52.72,174.1,28,23,5,117164
SHM,1996,3,25,1,50,0,6808-66,P,co2,CCGG,367.99,0.12,...,S1,1996,4,10,11,10,0,52.72,174.1,28,23,5,117165
SHM,1996,4,1,0,30,0,6719-66,P,co2,CCGG,367.18,0.12,...,S1,1996,4,25,8,12,0,52.72,174.1,28,23,5,117166
SHM,1996,4,1,0,30,0,6720-66,P,co2,CCGG,367.06,0.12,...,S1,1996,4,25,8,14,0,52.72,174.1,28,23,5,117167
SHM,1996,4,8,0,26,0,555-91,P,co2,CCGG,367.84,0.12,...,S1,1996,4,25,10,4,0,52.72,174.1,28,23,5,117168
SHM,1996,4,8,0,26,0,556-91,P,co2,CCGG,367.82,0.12,...,S1,1996,4,25,10,6,0,52.72,174.1,28,23,5,117169
SHM,1996,4,14,23,50,0,1431-91,P,co2,CCGG,368.98,0.12,...,S1,1996,4,25,9,52,0,52.72,174.1,28,23,5,117170
SHM,1996,4,14,23,50,0,1432-91,P,co2,CCGG,369.07,0.12,...,S1,1996,4,25,9,54,0,52.72,174.1,28,23,5,117171
SHM,1996,4,21,20,35,0,6093-66,P,co2,CCGG,367.88,0.12,...,S1,1996,5,8,11,56,0,52.72,174.1,28,23,5,117172
SHM,1996,4,21,20,35,0,6094-66,P,co2,CCGG,367.97,0.12,...,S1,1996,5,8,11,58,0,52.72,174.1,28,23,5,117173
SHM,1996,4,28,0,10,0,629-91,P,co2,CCGG,367.64,0.12,...,S1,1996,5,23,8,20,0,52.72,174.1,28,23,5,117174
SHM,1996,4,28,0,10,0,630-91,P,co2,CCGG,367.63,0.12,...,S1,1996,5,23,8,22,0,52.72,174.1,28,23,5,117175
SHM,1996,4,28,22,14,0,6729-66,P,co2,CCGG,367.52,0.12,...,S1,1996,5,8,11,52,0,52.72,174.1,28,23,5,117176
SHM,1996,4,28,22,14,0,6730-66,P,co2,CCGG,367.61,0.12,...,S1,1996,5,8,11,54,0,52.72,174.1,28,23,5,117177
SHM,1996,5,5,23,41,0,571-91,P,co2,CCGG,-999.99,-999.99,*..,S1,1996,5,23,8,16,0,52.72,174.1,28,23,5,117178
SHM,1996,5,5,23,41,0,572-91,P,co2,CCGG,-999.99,-999.99,*..,S1,1996,5,23,8,18,0,52.72,174.1,28,23,5,117179
SHM,1996,5,12,23,53,0,1119-91,P,co2,CCGG,368.77,0.12,...,S1,1996,5,31,14,28,0,52.72,174.1,28,23,5,117180
SHM,1996,5,12,23,53,0,1120-91,P,co2,CCGG,368.72,0.12,...,S1,1996,5,31,14,30,0,52.72,174.1,28,23,5,117181
SHM,1996,5,19,23,58,0,1799-91,P,co2,CCGG,368.95,0.12,...,S1,1996,6,4,9,16,0,52.72,174.1,28,23,5,117182
SHM,1996,5,27,0,34,0,1557-91,P,co2,CCGG,368.14,0.12,...,S1,1996,6,18,16,48,0,52.72,174.1,28,23,5,117183
SHM,1996,5,27,0,34,0,1558-91,P,co2,CCGG,368.12,0.12,...,S1,1996,6,18,16,50,0,52.72,174.1,28,23,5,117184
SHM,1996,6,4,12,39,0,1559-91,P,co2,CCGG,367.23,0.12,...,S1,1996,6,18,16,36,0,52.72,174.1,28,23,5,117185
SHM,1996,6,4,12,39,0,1560-91,P,co2,CCGG,367.24,0.12,...,S1,1996,6,18,16,38,0,52.72,174.1,28,23,5,117186
SHM,1996,6,10,0,55,0,1341-91,P,co2,CCGG,364.05,0.12,...,S1,1996,6,28,11,4,0,52.72,174.1,28,23,5,117187
SHM,1996,6,10,0,55,0,1342-91,P,co2,CCGG,364.01,0.12,...,S1,1996,6,28,11,6,0,52.72,174.1,28,23,5,117188
SHM,1996,6,17,1,18,0,1343-91,P,co2,CCGG,364.19,0.12,...,S1,1996,6,28,8,12,0,52.72,174.1,28,23,5,117189
SHM,1996,6,17,1,18,0,1344-91,P,co2,CCGG,364.3,0.12,...,S1,1996,6,28,8,14,0,52.72,174.1,28,23,5,117190
SHM,1996,6,24,0,50,0,167-91,P,co2,CCGG,365.54,0.12,...,S1,1996,7,18,9,56,0,52.72,174.1,28,23,5,117191
SHM,1996,6,24,0,50,0,168-91,P,co2,CCGG,365.8,0.12,...,S1,1996,7,18,9,58,0,52.72,174.1,28,23,5,117192
SHM,1996,7,1,1,36,0,859-91,P,co2,CCGG,362.76,0.12,...,S1,1996,7,18,9,52,0,52.72,174.1,28,23,5,117193
SHM,1996,7,1,1,36,0,860-91,P,co2,CCGG,362.82,0.12,...,S1,1996,7,18,9,54,0,52.72,174.1,28,23,5,117194
SHM,1996,7,8,0,25,0,315-91,P,co2,CCGG,361.56,0.12,...,S1,1996,7,24,9,28,0,52.72,174.1,28,23,5,117195
SHM,1996,7,8,0,25,0,316-91,P,co2,CCGG,361.48,0.12,...,S1,1996,7,24,9,30,0,52.72,174.1,28,23,5,117196
SHM,1996,7,15,0,5,0,257-91,P,co2,CCGG,359.18,0.12,...,S1,1996,7,24,9,24,0,52.72,174.1,28,23,5,117197
SHM,1996,7,15,0,5,0,258-91,P,co2,CCGG,359.12,0.12,...,S1,1996,7,24,9,26,0,52.72,174.1,28,23,5,117198
SHM,1996,7,21,23,0,0,1357-91,P,co2,CCGG,361.12,0.12,.X.,S1,1996,8,13,10,28,0,52.72,174.1,28,23,5,117199
SHM,1996,7,21,23,0,0,1358-91,P,co2,CCGG,361.16,0.12,.X.,S1,1996,8,13,10,30,0,52.72,174.1,28,23,5,117200
SHM,1996,7,28,23,5,0,1359-91,P,co2,CCGG,356.79,0.12,...,S1,1996,8,13,10,52,0,52.72,174.1,28,23,5,117201
SHM,1996,8,4,23,5,0,67-91,P,co2,CCGG,353.31,0.12,...,S1,1996,8,21,8,52,0,52.72,174.1,28,23,5,117202
SHM,1996,8,4,23,5,0,68-91,P,co2,CCGG,353.44,0.12,...,S1,1996,8,21,8,54,0,52.72,174.1,28,23,5,117203
SHM,1996,8,8,23,5,0,341-91,P,co2,CCGG,353.57,0.12,...,S1,1996,9,24,9,24,0,52.72,174.1,28,23,5,117204
SHM,1996,8,8,23,5,0,342-91,P,co2,CCGG,353.29,0.12,...,S1,1996,9,24,9,26,0,52.72,174.1,28,23,5,117205
SHM,1996,8,12,0,0,0,1191-91,P,co2,CCGG,359.32,0.12,.X.,S1,1996,8,21,8,48,0,52.72,174.1,28,23,5,117206
SHM,1996,8,12,0,0,0,1192-91,P,co2,CCGG,359.36,0.12,.X.,S1,1996,8,21,8,50,0,52.72,174.1,28,23,5,117207
SHM,1996,8,18,12,34,56,1047-91,P,co2,CCGG,353.27,0.12,...,S1,1996,9,6,8,56,0,52.72,174.1,28,23,5,117208
SHM,1996,8,18,12,34,56,1048-91,P,co2,CCGG,353.46,0.12,...,S1,1996,9,6,8,58,0,52.72,174.1,28,23,5,117209
SHM,1996,8,26,0,0,0,375-91,P,co2,CCGG,353.99,0.12,...,S1,1996,9,4,8,48,0,52.72,174.1,28,23,5,117210
SHM,1996,8,26,0,0,0,376-91,P,co2,CCGG,353.8,0.12,...,S1,1996,9,4,8,50,0,52.72,174.1,28,23,5,117211
SHM,1996,9,2,0,30,0,123-91,P,co2,CCGG,352.53,0.12,...,S1,1996,9,20,14,56,0,52.72,174.1,28,23,5,117212
SHM,1996,9,2,0,30,0,124-91,P,co2,CCGG,352.39,0.12,...,S1,1996,9,20,14,58,0,52.72,174.1,28,23,5,117213
SHM,1996,9,16,0,5,0,1331-91,P,co2,CCGG,353.75,0.12,...,S1,1996,10,2,8,12,0,52.72,174.1,28,23,5,117214
SHM,1996,9,16,0,5,0,1332-91,P,co2,CCGG,353.53,0.12,...,S1,1996,10,2,8,14,0,52.72,174.1,28,23,5,117215
SHM,1996,9,22,22,45,0,87-91,P,co2,CCGG,357.73,0.12,...,S1,1996,10,22,14,15,0,52.72,174.1,28,23,5,117216
SHM,1996,9,22,22,45,0,88-91,P,co2,CCGG,357.81,0.12,...,S1,1996,10,22,14,16,0,52.72,174.1,28,23,5,117217
SHM,1996,9,27,0,10,0,275-91,P,co2,CCGG,356.35,0.12,...,S1,1996,10,18,17,29,0,52.72,174.1,28,23,5,117218
SHM,1996,9,27,0,10,0,276-91,P,co2,CCGG,356.06,0.12,...,S1,1996,10,18,17,30,0,52.72,174.1,28,23,5,117219
SHM,1996,10,6,23,30,0,1777-91,P,co2,CCGG,359.75,0.12,...,S1,1996,10,18,17,31,0,52.72,174.1,28,23,5,117220
SHM,1996,10,6,23,30,0,1778-91,P,co2,CCGG,359.73,0.12,...,S1,1996,10,18,17,32,0,52.72,174.1,28,23,5,117221
SHM,1996,10,12,23,0,0,91-91,P,co2,CCGG,360.01,0.12,+..,S1,1996,10,30,16,12,0,52.72,174.1,28,23,5,117222
SHM,1996,10,12,23,0,0,92-91,P,co2,CCGG,357.92,0.12,-..,S1,1996,10,30,16,13,0,52.72,174.1,28,23,5,117223
SHM,1996,10,20,23,56,0,73-91,P,co2,CCGG,360.13,0.12,-..,S1,1996,10,30,16,9,0,52.72,174.1,28,23,5,117224
SHM,1996,10,20,23,56,0,74-91,P,co2,CCGG,361.25,0.12,+..,S1,1996,10,30,16,11,0,52.72,174.1,28,23,5,117225
SHM,1996,10,31,2,17,0,1727-91,P,co2,CCGG,362.3,0.12,...,S1,1996,11,19,16,51,0,52.72,174.1,28,23,5,117226
SHM,1996,10,31,2,17,0,1728-91,P,co2,CCGG,362.33,0.12,...,S1,1996,11,19,16,52,0,52.72,174.1,28,23,5,117227
SHM,1996,11,3,23,22,0,1489-91,P,co2,CCGG,364.16,0.12,...,S1,1996,11,19,16,49,0,52.72,174.1,28,23,5,117228
SHM,1996,11,3,23,22,0,1490-91,P,co2,CCGG,364.14,0.12,...,S1,1996,11,19,16,50,0,52.72,174.1,28,23,5,117229
SHM,1996,11,12,0,13,0,675-91,P,co2,CCGG,366.45,0.12,-..,S1,1996,12,27,16,44,0,52.72,174.1,28,23,5,117230
SHM,1996,11,12,0,13,0,676-91,P,co2,CCGG,367.22,0.12,+..,S1,1996,12,27,16,45,0,52.72,174.1,28,23,5,117231
SHM,1996,11,18,1,15,0,237-91,P,co2,CCGG,365.76,0.12,...,S1,1996,12,27,16,46,0,52.72,174.1,28,23,5,117232
SHM,1996,11,18,1,15,0,238-91,P,co2,CCGG,365.61,0.12,...,S1,1996,12,27,16,47,0,52.72,174.1,28,23,5,117233
